sender_account,receiver_account,amount,timestamp,transaction_type,is_suspicious
A2,A463,3507.29,2023-03-29 12:32:00,DebitCard,0
A199,A423,1487.77,2023-03-25 03:32:00,DebitCard,0
A205,A22,2985.48,2023-02-26 18:31:00,CreditCard,0
A318,A342,534.26,2023-04-05 00:03:00,Wire,0
A363,A442,846.5,2023-11-25 10:33:00,DebitCard,0
A449,A334,61.13,2023-09-26 04:48:00,DebitCard,0
A5,A212,6513.8,2023-10-27 20:19:00,Wire,0
A431,A461,2204.45,2023-03-10 23:50:00,Wire,0
A5,A320,5412.26,2023-09-10 03:21:00,Wire,0
A392,A229,617.12,2023-02-16 22:14:00,CreditCard,0
A58,A59,1890.74,2023-02-27 20:41:00,Wire,0
A274,A167,2269.52,2023-03-02 22:28:00,DebitCard,0
A366,A476,764.13,2023-09-11 01:10:00,Wire,0
A146,A145,3769.19,2023-11-08 11:32:00,CashDeposit,0
A389,A61,5881.03,2023-05-24 18:44:00,CreditCard,0
A284,A433,4323.13,2023-07-01 07:18:00,CreditCard,0
A18,A240,2686.98,2023-06-24 07:59:00,ACH,0
A19,A426,649.98,2023-05-22 06:57:00,CreditCard,0
A355,A412,661.5,2023-01-25 12:57:00,CreditCard,0
A189,A224,6613.25,2023-09-26 19:46:00,CreditCard,0
A393,A21,20.68,2023-08-30 08:18:00,CashDeposit,0
A96,A393,2517.91,2023-03-18 14:46:00,DebitCard,0
A7,A485,2450.03,2023-02-25 14:24:00,DebitCard,0
A128,A471,1949.37,2023-03-05 21:47:00,DebitCard,0
A461,A329,9232.23,2023-01-21 13:04:00,Wire,0
A484,A149,747.58,2023-07-04 01:57:00,ACH,0
A321,A99,830.95,2023-05-03 07:02:00,Wire,1
A225,A35,164.46,2023-11-04 01:56:00,CreditCard,0
A147,A285,1169.66,2023-02-28 15:41:00,CreditCard,0
A162,A29,605.05,2023-02-10 13:07:00,ACH,0
A273,A8,841.32,2023-08-14 05:17:00,CreditCard,0
A164,A189,3598.44,2023-01-14 23:48:00,CreditCard,0
A350,A119,5481.7,2023-01-03 03:34:00,Wire,1
A29,A416,410.93,2023-05-22 02:15:00,CashDeposit,0
A114,A390,932.05,2023-08-17 18:03:00,ACH,0
A37,A10,5279.77,2023-08-25 05:50:00,Wire,0
A330,A197,127.6,2023-04-13 20:14:00,CashDeposit,0
A466,A383,193.82,2023-03-28 12:47:00,Wire,0
A176,A325,355.36,2023-06-15 15:42:00,Wire,0
A78,A232,1808.79,2023-07-15 07:36:00,DebitCard,0
A146,A326,326.15,2023-09-24 03:23:00,CreditCard,0
A198,A131,6888.82,2023-11-18 02:29:00,CreditCard,0
A10,A221,1183.76,2023-10-21 06:08:00,DebitCard,0
A235,A210,1392.38,2023-09-16 18:04:00,CashDeposit,0
A205,A64,566.47,2023-11-02 21:12:00,DebitCard,0
A207,A215,1273.38,2023-11-18 17:12:00,Wire,0
A231,A227,2168.91,2023-12-13 17:58:00,Wire,0
A172,A166,2782.03,2023-08-31 06:07:00,Wire,0
A271,A105,2803.78,2023-03-31 13:38:00,CreditCard,0
A291,A99,1724.98,2023-12-12 03:47:00,CashDeposit,0
A237,A280,4694.32,2023-11-11 00:06:00,Wire,0
A157,A109,3401.0,2023-05-24 00:35:00,CreditCard,0
A277,A333,2829.78,2023-06-14 16:25:00,DebitCard,0
A489,A396,114.42,2023-11-13 19:08:00,CashDeposit,0
A102,A111,13.8,2023-05-03 22:43:00,CashDeposit,0
A337,A196,477.65,2023-12-08 04:41:00,CashDeposit,0
A482,A226,2178.45,2023-01-09 16:16:00,CreditCard,0
A341,A88,1059.33,2023-04-10 12:18:00,CashDeposit,0
A328,A205,1029.69,2023-07-29 09:01:00,CreditCard,0
A162,A239,4318.47,2023-03-31 10:56:00,CreditCard,0
A249,A161,4518.34,2023-08-11 05:23:00,CashDeposit,0
A321,A448,4797.65,2023-01-13 20:28:00,ACH,0
A43,A10,753.4,2023-01-04 03:44:00,ACH,0
A46,A160,2349.19,2023-12-06 04:07:00,DebitCard,0
A77,A490,633.9,2023-03-19 13:19:00,DebitCard,0
A185,A319,422.95,2023-11-28 01:06:00,DebitCard,0
A424,A228,408.23,2023-06-22 23:22:00,DebitCard,0
A148,A155,837.43,2023-02-06 22:54:00,CashDeposit,0
A450,A77,1124.09,2023-03-01 10:33:00,Wire,0
A466,A316,3555.11,2023-05-30 03:50:00,CreditCard,0
A321,A240,255.42,2023-09-12 19:29:00,DebitCard,0
A462,A127,2655.49,2023-02-11 06:33:00,CreditCard,0
A49,A386,1516.25,2023-01-15 08:05:00,CreditCard,0
A242,A194,679.2,2023-06-23 15:02:00,CreditCard,0
A300,A352,1357.78,2023-10-25 19:22:00,DebitCard,0
A299,A292,713.18,2023-03-08 04:53:00,Wire,0
A496,A251,1813.09,2023-12-11 15:33:00,CashDeposit,0
A173,A43,1137.77,2023-11-19 18:16:00,DebitCard,0
A69,A319,359.22,2023-04-20 06:21:00,Wire,0
A56,A478,247.92,2023-10-15 23:34:00,CreditCard,0
A164,A149,1582.38,2023-09-17 00:22:00,ACH,0
A409,A253,4654.02,2023-01-06 19:25:00,CashDeposit,0
A213,A86,843.06,2023-05-13 23:18:00,DebitCard,0
A143,A266,2641.01,2023-11-26 05:43:00,ACH,0
A463,A85,2149.76,2023-01-19 22:28:00,CreditCard,0
A134,A229,5363.45,2023-06-07 15:10:00,DebitCard,0
A383,A388,3440.53,2023-08-28 02:16:00,Wire,0
A170,A282,1672.21,2023-01-12 10:08:00,CreditCard,0
A474,A319,2140.23,2023-01-04 21:18:00,CashDeposit,1
A194,A102,4573.16,2023-11-26 07:56:00,Wire,0
A18,A355,1020.05,2023-09-02 15:11:00,DebitCard,0
A171,A187,791.41,2023-10-20 09:59:00,CashDeposit,0
A401,A217,21.74,2023-05-29 06:07:00,DebitCard,0
A177,A368,3503.74,2023-04-06 05:47:00,CashDeposit,0
A144,A136,3228.71,2023-01-31 07:56:00,Wire,0
A43,A412,220.64,2023-08-31 13:32:00,DebitCard,0
A458,A58,1720.09,2023-01-09 09:02:00,CreditCard,0
A54,A124,1247.17,2023-01-28 02:14:00,CreditCard,0
A78,A292,252.74,2023-10-19 19:14:00,CreditCard,0
A442,A38,7881.69,2023-01-04 12:16:00,ACH,0
A174,A445,483.37,2023-11-27 22:11:00,CashDeposit,0
A298,A320,139.2,2023-11-14 05:58:00,Wire,0
A169,A402,1806.98,2023-08-31 02:19:00,ACH,0
A28,A360,2685.45,2023-02-20 12:06:00,CreditCard,0
A474,A41,65.96,2023-03-09 13:34:00,ACH,0
A46,A1,2150.09,2023-06-07 15:20:00,CreditCard,0
A367,A40,1519.82,2023-05-21 20:47:00,DebitCard,0
A98,A243,217.99,2023-10-25 15:52:00,CreditCard,0
A253,A309,378.75,2023-09-15 03:30:00,CreditCard,0
A374,A346,1678.54,2023-08-04 11:19:00,ACH,0
A259,A3,702.97,2023-01-29 23:11:00,CreditCard,0
A134,A73,5571.45,2023-11-16 17:37:00,CashDeposit,0
A96,A358,3415.65,2023-02-15 03:37:00,ACH,0
A434,A164,8216.95,2023-10-03 08:31:00,CreditCard,0
A325,A428,601.32,2023-08-04 15:40:00,DebitCard,0
A259,A327,6994.78,2023-04-14 21:53:00,CreditCard,0
A422,A176,1128.57,2023-09-25 18:24:00,CreditCard,0
A335,A455,853.95,2023-09-06 20:47:00,DebitCard,0
A82,A33,103.32,2023-01-23 10:26:00,ACH,0
A462,A375,108.42,2023-01-22 23:49:00,CashDeposit,0
A220,A40,2355.38,2023-09-03 09:48:00,Wire,1
A381,A345,1224.72,2023-02-02 02:58:00,DebitCard,0
A469,A468,513.72,2023-05-12 14:39:00,CashDeposit,0
A33,A291,1903.68,2023-04-06 13:12:00,DebitCard,0
A380,A415,583.0,2023-06-24 22:13:00,DebitCard,0
A390,A250,1723.76,2023-04-25 03:11:00,CashDeposit,0
A97,A116,890.1,2023-08-02 19:17:00,CreditCard,0
A180,A209,3469.46,2023-06-19 06:44:00,Wire,0
A407,A433,3437.35,2023-12-11 03:23:00,Wire,0
A460,A237,1297.69,2023-06-14 15:10:00,CreditCard,0
A384,A197,864.09,2023-06-02 18:29:00,ACH,0
A403,A162,900.59,2023-05-19 21:13:00,CreditCard,0
A7,A222,3276.85,2023-10-16 03:08:00,CreditCard,0
A484,A94,795.53,2023-03-21 00:07:00,ACH,1
A241,A76,469.06,2023-04-09 15:04:00,DebitCard,0
A254,A200,176.98,2023-02-27 15:23:00,DebitCard,0
A437,A281,1257.32,2023-04-12 02:18:00,CreditCard,0
A310,A370,1316.07,2023-07-01 17:31:00,Wire,0
A436,A81,3676.55,2023-06-27 10:27:00,ACH,0
A54,A34,500.1,2023-12-13 23:00:00,DebitCard,0
A311,A148,959.27,2023-02-21 12:15:00,CreditCard,0
A253,A411,3304.75,2023-03-20 18:57:00,Wire,0
A489,A157,3470.27,2023-08-18 22:12:00,CreditCard,0
A159,A350,971.0,2023-08-14 04:21:00,Wire,0
A306,A66,1229.13,2023-07-12 20:02:00,DebitCard,0
A191,A413,722.76,2023-09-08 16:19:00,CreditCard,0
A496,A242,5392.88,2023-01-23 23:35:00,ACH,0
A213,A126,252.59,2023-03-18 06:15:00,DebitCard,0
A465,A446,5428.62,2023-11-25 14:38:00,DebitCard,0
A461,A497,2303.18,2023-06-23 08:59:00,DebitCard,0
A295,A406,1516.75,2023-05-01 12:51:00,CreditCard,0
A494,A164,66.41,2023-10-12 13:40:00,CashDeposit,0
A117,A362,1290.99,2023-08-04 20:16:00,CashDeposit,0
A419,A127,1047.65,2023-06-27 21:20:00,CashDeposit,0
A9,A160,351.61,2023-07-06 00:50:00,ACH,0
A75,A319,2136.61,2023-04-28 02:39:00,ACH,0
A236,A308,7091.35,2023-11-24 20:04:00,DebitCard,0
A199,A398,1651.94,2023-03-12 08:02:00,DebitCard,0
A186,A434,2508.8,2023-10-11 04:09:00,ACH,0
A114,A324,141.81,2023-01-02 02:40:00,DebitCard,0
A317,A247,1081.43,2023-07-24 13:45:00,CreditCard,0
A489,A163,247.41,2023-06-26 11:21:00,DebitCard,0
A274,A102,1897.61,2023-10-28 01:24:00,CreditCard,0
A305,A309,5576.86,2023-02-13 19:44:00,DebitCard,0
A376,A453,2168.1,2023-03-12 23:26:00,CashDeposit,0
A144,A127,159.83,2023-10-15 21:19:00,Wire,0
A419,A436,875.98,2023-01-04 23:22:00,DebitCard,0
A73,A151,1599.97,2023-01-10 04:55:00,ACH,0
A390,A215,1032.37,2023-01-29 15:46:00,DebitCard,0
A465,A75,3587.25,2023-06-12 15:11:00,Wire,0
A304,A227,3371.25,2023-10-04 03:32:00,DebitCard,0
A140,A233,1892.63,2023-04-11 11:16:00,CreditCard,0
A232,A145,935.08,2023-03-01 07:27:00,CashDeposit,0
A489,A8,589.65,2023-02-15 02:47:00,ACH,0
A282,A244,223.82,2023-05-15 06:48:00,CreditCard,0
A368,A192,876.69,2023-07-20 07:05:00,ACH,0
A330,A165,1066.05,2023-05-25 00:15:00,CreditCard,0
A428,A389,2252.93,2023-01-13 13:45:00,DebitCard,0
A387,A291,2146.82,2023-01-15 08:07:00,CashDeposit,0
A367,A365,145.37,2023-02-18 00:16:00,Wire,0
A34,A71,1005.91,2023-02-25 04:26:00,ACH,0
A481,A365,401.25,2023-03-27 13:34:00,ACH,0
A497,A182,341.13,2023-05-04 02:52:00,ACH,0
A384,A35,3512.42,2023-06-29 07:08:00,Wire,0
A268,A213,85.64,2023-08-22 16:17:00,Wire,0
A280,A421,1086.64,2023-02-02 13:49:00,CreditCard,0
A59,A390,368.34,2023-11-28 20:08:00,DebitCard,0
A28,A330,4229.4,2023-09-06 20:42:00,CashDeposit,1
A329,A431,1628.55,2023-09-11 20:59:00,CreditCard,0
A21,A112,526.32,2023-10-04 04:06:00,CreditCard,0
A488,A445,1396.03,2023-02-20 03:00:00,CashDeposit,0
A198,A387,2629.71,2023-08-19 22:51:00,Wire,1
A391,A148,6345.8,2023-06-29 05:08:00,ACH,0
A356,A212,498.07,2023-07-20 06:14:00,ACH,0
A301,A18,4346.31,2023-03-18 00:50:00,CreditCard,0
A3,A178,5445.44,2023-09-13 12:38:00,ACH,0
A188,A260,4963.92,2023-11-24 03:54:00,CreditCard,0
A77,A274,2017.99,2023-01-03 16:13:00,CashDeposit,0
A284,A191,1987.54,2023-07-06 00:08:00,Wire,0
A103,A386,1032.38,2023-08-10 05:27:00,DebitCard,0
A167,A459,2791.86,2023-04-05 18:54:00,Wire,0
A146,A231,1515.56,2023-01-11 11:48:00,Wire,0
A333,A343,2262.92,2023-07-06 08:13:00,Wire,0
A57,A21,1118.83,2023-05-22 01:36:00,ACH,0
A447,A105,2629.78,2023-03-14 20:52:00,CashDeposit,0
A152,A426,3479.91,2023-09-09 03:07:00,CreditCard,0
A418,A155,316.67,2023-05-12 09:55:00,Wire,0
A320,A117,3578.68,2023-07-26 09:10:00,DebitCard,0
A12,A158,1554.35,2023-01-05 12:00:00,CreditCard,0
A440,A170,3724.35,2023-03-17 03:08:00,Wire,0
A198,A368,1128.81,2023-04-30 04:30:00,Wire,0
A308,A385,952.98,2023-03-02 04:02:00,Wire,0
A305,A146,4931.64,2023-10-17 10:50:00,CreditCard,0
A54,A452,578.48,2023-01-01 02:21:00,ACH,0
A438,A5,3718.52,2023-12-11 17:09:00,DebitCard,0
A155,A227,1323.38,2023-05-19 20:54:00,CashDeposit,0
A49,A27,1443.49,2023-05-15 00:04:00,CreditCard,0
A497,A216,737.69,2023-09-28 02:21:00,DebitCard,0
A213,A334,1702.14,2023-01-09 03:41:00,DebitCard,0
A460,A61,786.71,2023-04-20 23:21:00,CreditCard,0
A476,A477,80.12,2023-11-20 01:53:00,CreditCard,0
A325,A381,634.9,2023-12-13 18:24:00,ACH,0
A477,A243,12.8,2023-03-05 13:30:00,ACH,0
A371,A120,7665.94,2023-06-15 17:59:00,CashDeposit,0
A139,A138,6747.97,2023-01-09 05:07:00,CashDeposit,0
A374,A354,1005.57,2023-02-25 19:30:00,CreditCard,0
A347,A193,2606.64,2023-01-11 21:15:00,ACH,0
A425,A238,848.7,2023-05-31 03:49:00,CreditCard,0
A295,A459,2223.96,2023-01-17 00:46:00,ACH,0
A448,A143,3273.93,2023-09-16 11:12:00,DebitCard,0
A103,A410,5865.75,2023-04-08 07:34:00,ACH,0
A493,A446,1022.36,2023-03-10 11:22:00,CreditCard,0
A414,A0,3058.46,2023-08-25 17:22:00,ACH,0
A427,A438,618.3,2023-06-08 12:05:00,CashDeposit,0
A250,A405,9277.93,2023-03-26 07:03:00,ACH,0
A45,A306,52.21,2023-05-14 17:29:00,Wire,0
A278,A83,1850.3,2023-05-16 21:39:00,DebitCard,0
A276,A74,2154.72,2023-04-27 18:25:00,DebitCard,0
A297,A205,2329.8,2023-05-16 11:32:00,Wire,0
A392,A149,256.55,2023-02-23 18:02:00,Wire,0
A208,A184,5578.41,2023-06-07 04:21:00,ACH,0
A453,A70,399.79,2023-05-02 04:05:00,DebitCard,0
A230,A385,1949.71,2023-07-16 07:42:00,CreditCard,0
A175,A259,503.8,2023-12-01 08:12:00,CreditCard,0
A276,A323,734.08,2023-10-30 22:14:00,CreditCard,0
A293,A71,1581.34,2023-10-25 04:34:00,CreditCard,0
A202,A41,1079.8,2023-10-27 19:21:00,Wire,0
A256,A278,349.24,2023-01-16 06:48:00,CashDeposit,0
A2,A130,374.92,2023-12-07 05:49:00,CashDeposit,0
A84,A378,1083.07,2023-03-24 13:39:00,DebitCard,0
A166,A374,2831.72,2023-11-01 13:10:00,DebitCard,0
A202,A267,4564.87,2023-08-28 04:00:00,Wire,0
A179,A383,175.76,2023-05-29 13:08:00,ACH,0
A329,A232,998.8,2023-02-26 16:32:00,CreditCard,0
A457,A406,211.27,2023-07-03 16:29:00,ACH,0
A468,A36,33.46,2023-09-11 00:27:00,DebitCard,0
A207,A155,2167.75,2023-10-28 10:59:00,CreditCard,0
A49,A487,1844.87,2023-10-24 13:09:00,CreditCard,1
A15,A151,355.91,2023-02-14 01:58:00,CreditCard,0
A397,A348,532.66,2023-01-26 23:20:00,ACH,0
A486,A60,47.99,2023-06-03 14:46:00,DebitCard,0
A5,A357,3602.98,2023-08-06 13:33:00,DebitCard,0
A191,A106,7353.16,2023-04-21 14:31:00,Wire,0
A470,A244,291.11,2023-08-20 06:38:00,CashDeposit,0
A347,A251,526.56,2023-01-12 11:24:00,Wire,0
A15,A130,4056.12,2023-09-13 02:12:00,Wire,0
A196,A385,5219.95,2023-07-16 06:00:00,ACH,0
A300,A317,1088.17,2023-11-17 15:06:00,DebitCard,0
A350,A251,103.9,2023-01-10 22:47:00,Wire,0
A249,A388,80.38,2023-11-26 19:39:00,ACH,0
A278,A47,1706.4,2023-01-31 04:57:00,CreditCard,0
A366,A323,998.11,2023-12-02 19:16:00,ACH,0
A383,A172,58.14,2023-03-29 21:11:00,CashDeposit,0
A17,A165,1750.55,2023-04-23 19:11:00,CashDeposit,0
A437,A231,22.73,2023-03-20 20:17:00,CashDeposit,0
A5,A350,3096.42,2023-02-16 17:50:00,CashDeposit,0
A399,A14,731.81,2023-12-07 14:51:00,CashDeposit,0
A257,A92,82.18,2023-06-18 15:19:00,DebitCard,0
A198,A410,1775.17,2023-12-03 18:36:00,CashDeposit,0
A24,A129,1013.95,2023-08-02 05:35:00,ACH,0
A251,A89,7284.02,2023-11-25 12:05:00,Wire,0
A83,A20,1571.4,2023-04-16 16:33:00,CashDeposit,0
A56,A351,643.83,2023-02-26 08:37:00,ACH,0
A248,A127,2471.88,2023-01-03 01:44:00,Wire,0
A413,A334,633.51,2023-11-26 15:35:00,CreditCard,0
A22,A154,4691.89,2023-03-08 12:15:00,CreditCard,0
A349,A298,939.12,2023-11-04 20:25:00,Wire,0
A227,A413,1596.43,2023-09-13 03:30:00,ACH,0
A71,A67,103.79,2023-09-27 13:19:00,CashDeposit,0
A224,A254,1110.67,2023-05-14 12:03:00,Wire,1
A268,A459,3571.92,2023-09-10 14:37:00,DebitCard,0
A54,A214,3276.18,2023-06-22 10:53:00,ACH,0
A285,A359,508.03,2023-06-03 17:43:00,ACH,0
A134,A449,512.57,2023-12-12 09:32:00,DebitCard,0
A259,A470,3399.88,2023-03-30 13:23:00,CreditCard,0
A82,A44,5329.94,2023-07-27 16:24:00,CreditCard,0
A228,A337,200.44,2023-07-18 18:18:00,DebitCard,0
A244,A34,1195.89,2023-10-15 15:06:00,CreditCard,0
A59,A286,823.33,2023-01-15 11:23:00,CreditCard,0
A153,A68,4091.06,2023-09-29 20:15:00,Wire,1
A30,A261,174.44,2023-10-14 22:24:00,ACH,0
A340,A136,474.3,2023-08-02 04:48:00,CashDeposit,1
A450,A415,2792.43,2023-02-19 21:39:00,DebitCard,0
A440,A245,105.31,2023-10-19 17:12:00,CreditCard,0
A243,A244,1356.66,2023-06-24 07:14:00,CreditCard,0
A198,A283,1167.18,2023-08-19 14:42:00,CashDeposit,0
A36,A74,814.14,2023-08-31 21:03:00,CreditCard,0
A74,A440,1003.64,2023-10-04 21:30:00,ACH,0
A37,A289,1509.79,2023-03-01 23:27:00,CreditCard,0
A211,A429,351.97,2023-08-16 18:46:00,DebitCard,0
A423,A134,1697.24,2023-05-28 23:06:00,ACH,0
A21,A445,3273.95,2023-04-27 16:27:00,Wire,1
A343,A371,2855.57,2023-12-05 21:16:00,DebitCard,0
A310,A428,334.24,2023-11-12 15:23:00,CreditCard,0
A65,A245,323.27,2023-08-12 21:02:00,CashDeposit,0
A330,A446,624.43,2023-10-03 01:02:00,CreditCard,0
A266,A147,895.94,2023-07-01 00:01:00,ACH,0
A15,A213,1050.04,2023-01-25 03:38:00,CashDeposit,0
A456,A397,2276.98,2023-02-22 23:57:00,ACH,0
A201,A143,116.7,2023-06-19 02:55:00,DebitCard,0
A274,A309,70.58,2023-04-30 02:08:00,DebitCard,0
A240,A261,994.87,2023-06-27 14:21:00,Wire,0
A429,A352,2389.13,2023-08-03 15:39:00,CashDeposit,0
A309,A306,429.94,2023-08-29 15:58:00,CashDeposit,0
A172,A46,2051.68,2023-09-09 17:45:00,Wire,0
A272,A264,601.75,2023-08-13 09:53:00,ACH,0
A137,A478,4344.62,2023-04-09 18:13:00,DebitCard,0
A116,A160,4520.78,2023-12-04 10:40:00,DebitCard,0
A289,A97,705.61,2023-05-07 21:21:00,DebitCard,0
A171,A265,522.71,2023-09-04 03:51:00,Wire,0
A306,A217,1059.69,2023-09-01 19:47:00,CreditCard,0
A455,A402,550.27,2023-02-20 17:01:00,DebitCard,0
A351,A185,2231.83,2023-09-17 10:58:00,CashDeposit,0
A104,A408,3498.14,2023-06-18 11:03:00,CashDeposit,0
A60,A370,2236.15,2023-09-21 03:25:00,DebitCard,0
A105,A306,3478.53,2023-10-15 14:38:00,DebitCard,0
A331,A414,1011.65,2023-06-30 22:27:00,DebitCard,0
A247,A367,339.96,2023-04-09 13:45:00,CashDeposit,0
A174,A74,2678.45,2023-04-03 17:49:00,CashDeposit,0
A63,A494,894.06,2023-05-18 02:26:00,CashDeposit,0
A1,A34,2225.04,2023-03-10 18:52:00,DebitCard,0
A232,A478,631.19,2023-07-20 11:36:00,CashDeposit,0
A261,A290,169.44,2023-06-03 02:19:00,CreditCard,0
A218,A321,9807.64,2023-06-28 05:50:00,CashDeposit,0
A223,A198,339.68,2023-04-25 00:16:00,ACH,0
A62,A185,8917.12,2023-10-04 18:04:00,ACH,0
A35,A142,7569.01,2023-02-09 03:00:00,CashDeposit,0
A65,A401,3157.99,2023-02-04 21:54:00,Wire,0
A456,A338,2154.23,2023-07-26 06:44:00,ACH,1
A172,A319,1724.59,2023-09-19 23:42:00,DebitCard,0
A123,A118,4021.35,2023-03-22 06:12:00,CashDeposit,0
A384,A136,683.4,2023-12-04 19:41:00,CashDeposit,0
A121,A77,1261.03,2023-01-09 08:34:00,CashDeposit,0
A390,A112,1931.96,2023-03-04 13:34:00,Wire,0
A315,A8,1059.31,2023-02-28 09:33:00,ACH,0
A314,A498,1115.44,2023-04-09 04:55:00,Wire,0
A126,A432,801.81,2023-05-28 23:11:00,CreditCard,0
A312,A84,1661.29,2023-11-21 17:24:00,CreditCard,0
A143,A54,3801.92,2023-01-02 03:41:00,CreditCard,0
A222,A296,450.11,2023-11-10 10:37:00,CashDeposit,0
A228,A109,5449.37,2023-03-26 12:49:00,ACH,0
A209,A364,2336.49,2023-06-11 16:53:00,Wire,0
A454,A196,3466.3,2023-11-06 16:32:00,CashDeposit,0
A11,A277,1624.72,2023-10-06 13:09:00,DebitCard,0
A344,A251,3023.87,2023-06-08 23:30:00,CashDeposit,0
A10,A255,32.67,2023-07-04 19:07:00,CashDeposit,0
A226,A310,3411.68,2023-03-16 19:25:00,DebitCard,0
A39,A307,81.93,2023-11-01 17:17:00,Wire,0
A206,A106,4412.98,2023-03-21 08:17:00,DebitCard,0
A140,A127,9647.34,2023-09-18 07:11:00,DebitCard,0
A194,A307,696.47,2023-11-16 13:43:00,Wire,0
A351,A478,472.25,2023-07-25 02:16:00,CreditCard,0
A33,A231,2899.43,2023-09-17 14:53:00,ACH,0
A176,A184,583.45,2023-05-19 16:58:00,ACH,0
A370,A228,4013.31,2023-11-28 00:36:00,Wire,0
A130,A178,217.05,2023-03-25 05:09:00,DebitCard,0
A133,A245,269.25,2023-02-27 13:28:00,CreditCard,0
A299,A330,7740.95,2023-07-08 07:05:00,CashDeposit,0
A100,A433,2240.73,2023-01-14 05:08:00,Wire,0
A389,A117,3753.16,2023-02-02 18:11:00,CreditCard,0
A356,A283,784.1,2023-01-19 05:28:00,DebitCard,0
A477,A130,2257.01,2023-06-14 23:15:00,CreditCard,0
A439,A223,1804.0,2023-04-12 09:41:00,CreditCard,0
A159,A85,1848.39,2023-07-09 12:16:00,ACH,0
A47,A317,2294.76,2023-01-19 23:39:00,CashDeposit,0
A401,A446,1713.02,2023-11-12 14:16:00,CreditCard,0
A240,A482,1120.95,2023-06-04 02:32:00,CreditCard,0
A413,A492,645.71,2023-03-13 03:18:00,CashDeposit,0
A34,A395,2927.05,2023-02-06 23:00:00,DebitCard,0
A91,A273,513.07,2023-02-15 04:43:00,Wire,0
A188,A370,2357.61,2023-03-07 03:27:00,CreditCard,0
A95,A125,531.4,2023-10-14 12:06:00,ACH,0
A87,A392,1963.42,2023-04-10 03:43:00,CashDeposit,0
A256,A258,2749.35,2023-11-22 19:12:00,ACH,0
A85,A24,493.63,2023-06-20 18:46:00,CreditCard,0
A123,A441,123.63,2023-08-10 17:15:00,DebitCard,0
A142,A236,280.76,2023-03-31 11:44:00,Wire,0
A56,A365,1862.79,2023-04-01 08:56:00,CreditCard,0
A386,A21,3786.87,2023-01-25 10:06:00,Wire,0
A147,A235,92.08,2023-07-12 13:32:00,Wire,0
A202,A281,2649.66,2023-07-17 03:25:00,Wire,0
A238,A492,835.03,2023-08-24 16:39:00,CashDeposit,0
A310,A295,1302.2,2023-09-19 13:05:00,Wire,0
A268,A479,5286.2,2023-05-29 10:20:00,CreditCard,0
A255,A64,806.85,2023-10-21 00:47:00,ACH,0
A307,A188,1252.24,2023-11-03 13:02:00,DebitCard,0
A462,A211,27.55,2023-05-20 06:58:00,Wire,0
A12,A161,170.24,2023-06-27 09:24:00,CreditCard,0
A110,A222,598.41,2023-10-10 04:40:00,CreditCard,0
A302,A404,56.49,2023-10-04 06:06:00,CreditCard,0
A154,A202,1995.95,2023-03-31 00:24:00,CreditCard,1
A116,A462,1111.64,2023-06-09 20:16:00,DebitCard,0
A238,A364,1588.79,2023-06-19 09:01:00,DebitCard,0
A237,A66,383.89,2023-06-01 09:18:00,ACH,0
A74,A459,701.76,2023-08-22 00:36:00,ACH,0
A27,A179,2180.24,2023-06-19 08:00:00,Wire,0
A446,A221,6722.19,2023-01-29 10:39:00,CashDeposit,0
A420,A262,103.46,2023-07-20 20:00:00,Wire,0
A444,A433,4421.55,2023-06-24 13:34:00,ACH,0
A99,A158,1720.2,2023-12-02 16:25:00,CashDeposit,0
A51,A74,1659.86,2023-09-29 00:07:00,CashDeposit,0
A12,A260,1387.41,2023-03-21 14:58:00,CashDeposit,0
A229,A206,143.84,2023-05-02 14:53:00,CashDeposit,0
A318,A167,188.35,2023-04-14 17:43:00,DebitCard,0
A264,A299,1837.15,2023-02-14 21:23:00,Wire,0
A221,A390,833.94,2023-07-07 03:09:00,ACH,0
A280,A373,4984.3,2023-09-30 16:18:00,CashDeposit,0
A495,A78,1043.74,2023-12-06 16:13:00,Wire,0
A365,A225,309.29,2023-09-24 07:30:00,DebitCard,0
A390,A468,2508.56,2023-03-13 11:35:00,ACH,0
A141,A201,694.45,2023-03-22 04:27:00,ACH,0
A6,A488,1490.86,2023-02-18 09:39:00,CreditCard,0
A99,A213,2393.55,2023-10-19 01:53:00,CreditCard,0
A290,A130,4610.46,2023-11-30 12:45:00,CreditCard,1
A33,A83,3142.27,2023-11-09 16:39:00,ACH,0
A247,A402,2256.25,2023-01-25 01:29:00,CreditCard,0
A84,A473,2276.58,2023-09-02 21:22:00,Wire,0
A342,A235,5834.75,2023-10-23 12:39:00,DebitCard,0
A190,A435,701.45,2023-06-20 17:32:00,DebitCard,0
A280,A455,2.23,2023-11-25 03:54:00,DebitCard,0
A167,A269,634.78,2023-02-26 15:38:00,CashDeposit,0
A142,A412,491.52,2023-08-05 05:08:00,CreditCard,0
A11,A222,2168.44,2023-06-25 23:58:00,DebitCard,0
A260,A153,2008.67,2023-07-01 15:13:00,Wire,0
A302,A153,1800.15,2023-10-19 21:07:00,DebitCard,0
A75,A284,32.75,2023-03-23 10:04:00,CreditCard,0
A127,A237,2609.64,2023-11-26 13:32:00,CreditCard,0
A357,A277,781.74,2023-07-04 04:07:00,DebitCard,0
A204,A214,2187.58,2023-07-26 06:47:00,DebitCard,0
